Campaign,Type,Ware,Number
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,5
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,5
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,6
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,14
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,5
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,7
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,12
SLP-2005,CER,CW2,14
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,6
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,15
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,5
SLP-2005,CER,CW2,4
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,3
SLP-2005,CER,CW2,1
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,2
SLP-2005,CER,CW2,1
SLP-2005,CER,DO1,4
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,2
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,3
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,2
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,2
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,2
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,2
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO1,1
SLP-2005,CER,DO2,2
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,4
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,1
SLP-2005,CER,DO2,2
SLP-2005,STO,FLI,3
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,2
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,4
SLP-2005,STO,FLI,3
SLP-2005,STO,FLI,2
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,2
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,STO,FLI,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,5
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,4
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,6
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,7
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,3
SLP-2005,CER,GL,5
SLP-2005,CER,GL,1
SLP-2005,CER,GL,5
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,2
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,2
SLP-2005,CER,GL,6
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,5
SLP-2005,CER,GL,3
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,12
SLP-2005,CER,GL,7
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,4
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,3
SLP-2005,CER,GL,9
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,2
SLP-2005,CER,GL,3
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,14
SLP-2005,CER,GL,8
SLP-2005,CER,GL,5
SLP-2005,CER,GL,6
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,5
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,4
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,5
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,2
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,3
SLP-2005,CER,GL,1
SLP-2005,CER,GL,1
SLP-2005,CER,GL,7
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,5
SLP-2005,CER,IMB,5
SLP-2005,CER,IMB,6
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,3
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,3
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,3
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,7
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,4
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,11
SLP-2005,CER,IMB,6
SLP-2005,CER,IMB,11
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,5
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,8
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,2
SLP-2005,CER,IMB,1
SLP-2005,CER,IMB,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,6
SLP-2005,CER,IMP,12
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,24
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,4
SLP-2005,CER,IMP,6
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,7
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,4
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,6
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,4
SLP-2005,CER,IMP,4
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,4
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,14
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,6
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,6
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,7
SLP-2005,CER,IMP,15
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,8
SLP-2005,CER,IMP,19
SLP-2005,CER,IMP,14
SLP-2005,CER,IMP,12
SLP-2005,CER,IMP,6
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,5
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,5
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,4
SLP-2005,CER,IMP,1
SLP-2005,CER,IMP,2
SLP-2005,CER,IMP,3
SLP-2005,CER,IMP,9
SLP-2005,VAR,IS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,2
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,2
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,2
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,ITS,1
SLP-2005,CER,LAR,1
SLP-2005,CER,LW,1
SLP-2005,CER,LW,1
SLP-2005,CER,LW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,3
SLP-2005,CER,PW,6
SLP-2005,CER,PW,5
SLP-2005,CER,PW,7
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,6
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,3
SLP-2005,CER,PW,3
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,3
SLP-2005,CER,PW,6
SLP-2005,CER,PW,4
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,1
SLP-2005,CER,PW,8
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,5
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,3
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,3
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,4
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,7
SLP-2005,CER,PW,2
SLP-2005,CER,PW,2
SLP-2005,CER,PW,2
SLP-2005,CER,PW,1
SLP-2005,CER,PW,5
SLP-2005,CER,PW,1
SLP-2005,CER,PW,2
SLP-2005,CER,PW,2
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
SLP-2005,CER,PW,1
